gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	cancertype
ENSG00000171345	164.984255154233	2.0177273235591	0.425262418448618	4.74466408510746	2.08852625485775e-06	0.000182043351015902	BLCA
ENSG00000167642	9.70334502572823	2.20665630717517	0.465192802012106	4.74353063424603	2.1002516535381e-06	0.000182043351015902	BLCA
ENSG00000044574	57.0458549155779	1.99681358861278	0.421939732492466	4.73246161677471	2.21813258319614e-06	0.000189347863238289	BLCA
ENSG00000013810	6.16095090309257	2.67979515443444	0.571843959852199	4.6862349566953	2.7827678469583e-06	0.00023400170223527	BLCA
ENSG00000163359	4.76995440703422	3.95567981552559	0.846781677363127	4.671428210213	2.99112641208471e-06	0.000247823620671842	BLCA
ENSG00000130816	28.052122402275	1.99335727838313	0.427872257912556	4.65876728747978	3.18108568128059e-06	0.000257394979863628	BLCA
ENSG00000196126	11.265395158412	2.33433138061421	0.501195909779779	4.65752280707936	3.20036978266534e-06	0.000257394979863628	BLCA
ENSG00000035403	23.3809726415591	1.29164397941018	0.277614885170486	4.65264670018315	3.27701443112731e-06	0.000257394979863628	BLCA
ENSG00000129521	7.48483808942876	1.98616949588581	0.426961570418773	4.65186947372743	3.28939271391218e-06	0.000257394979863628	BLCA
ENSG00000104856	4.96070857386251	2.61968471498624	0.566546922115827	4.62395013144324	3.76500418685896e-06	0.000290575802585799	BLCA
ENSG00000117335	25.5001310509046	1.6646380916619	0.361754131823723	4.60157312722291	4.19311888021457e-06	0.000318212486593618	BLCA
ENSG00000205542	147.305760473851	1.93509640065135	0.420723331000274	4.59945113110472	4.23605546583624e-06	0.000318212486593618	BLCA
ENSG00000176153	7.67341178221373	3.44842934406808	0.751500996478659	4.58872225083737	4.45967331566402e-06	0.000327971344297819	BLCA
ENSG00000162772	6.27069188987637	2.56133872617904	0.558393870310151	4.58697500521699	4.4971449734734e-06	0.000327971344297819	BLCA
ENSG00000151651	10.0036614180006	2.94158621157801	0.641572095860421	4.58496594624023	4.54060434065138e-06	0.000327971344297819	BLCA
ENSG00000160593	7.53571588294723	4.97738003108809	1.08710848296111	4.57854952757842	4.6821131033253e-06	0.000333911711697908	BLCA
ENSG00000108821	15.7625578735201	3.29513386942985	0.722120170584876	4.56313783170048	5.03947064144298e-06	0.000354904719923622	BLCA
ENSG00000116260	13.6312562766435	2.282920961611	0.50364325212108	4.53281355800268	5.82031847575723e-06	0.000402056355276148	BLCA
ENSG00000196878	16.4625671093193	2.59324664640529	0.572248772391796	4.53167708087243	5.8517254406539e-06	0.000402056355276148	BLCA
ENSG00000163563	28.2255974989798	5.7432773211241	1.26840212396956	4.52796255429634	5.95551318266538e-06	0.000404257364712491	BLCA
ENSG00000163810	128.319500036532	-5.19052143002317	1.15404735799362	-4.49766761655883	6.87029926291019e-06	0.000460800786276619	BLCA
ENSG00000146112	15.4085140498332	3.04957027039284	0.67866786529907	4.49346495733812	7.00735568692162e-06	0.000463001550085381	BLCA
ENSG00000142949	41.600297027923	1.45381370625377	0.323670564385176	4.49164634113498	7.06747130055782e-06	0.000463001550085381	BLCA
ENSG00000150093	39.5417799721687	1.89639523257474	0.423672339963426	4.47608931170358	7.6022692990552e-06	0.000492312473918126	BLCA
ENSG00000168542	7.70990248074531	4.99462572624054	1.12317795032935	4.44686946069052	8.71307487387245e-06	0.000557834816356788	BLCA
ENSG00000173848	62.6789046909167	1.73367267386661	0.39017927862374	4.44327202608427	8.86010291811353e-06	0.000560874380232041	BLCA
ENSG00000099860	12.3760466378489	2.42573960533559	0.547118698864931	4.43366240336531	9.26456601901863e-06	0.000579961832790566	BLCA
ENSG00000139289	8.5842862979987	2.38686194185047	0.539117051865019	4.42735382528408	9.53961778759033e-06	0.00059061765511301	BLCA
ENSG00000123146	7.93781345979029	4.26661578816723	0.964839548972866	4.42209877560401	9.7746749252099e-06	0.000598592592702528	BLCA
ENSG00000196611	9.5435730622375	5.48958333891292	1.24570360503237	4.40681339986189	1.04902485088824e-05	0.000634403118686751	BLCA
ENSG00000132470	14.228895944995	1.99394623825993	0.452905691000194	4.40256388445134	1.0697907441997e-05	0.000634403118686751	BLCA
ENSG00000166710	135.772169958224	2.13725511365117	0.485501221728912	4.40216217384628	1.07177394236814e-05	0.000634403118686751	BLCA
ENSG00000096433	15.2164187433069	1.56606173668197	0.355957501656399	4.39957503183533	1.08463071596804e-05	0.000634403118686751	BLCA
ENSG00000179218	76.8961106830485	1.58924265416598	0.361351120377727	4.39805652879867	1.09224534101198e-05	0.000634403118686751	BLCA
ENSG00000142173	6.47000423231546	3.58367761531972	0.815548493487864	4.39419316439832	1.11184921277939e-05	0.000639199843346847	BLCA
ENSG00000178209	72.7111020662069	1.21968538493531	0.278481639299181	4.37976948140903	1.18804919356413e-05	0.00067610799561013	BLCA
ENSG00000213654	6.95747275708011	3.61743714846985	0.827478726548934	4.37163764143721	1.23318069575849e-05	0.000690173180125298	BLCA
ENSG00000087074	63.3568743109715	2.1878478751982	0.500546783441951	4.37091586155788	1.23726466440637e-05	0.000690173180125298	BLCA
ENSG00000196735	3.79964453990409	3.731710637313	0.855248014350212	4.36330815704755	1.28110286192391e-05	0.000702235693652327	BLCA
ENSG00000123338	4.13461963828534	3.83570259233008	0.879174565535062	4.36284526724871	1.2838174733083e-05	0.000702235693652327	BLCA
ENSG00000073792	5.30473167240699	2.66551469429995	0.612972829206075	4.34850382806093	1.37069426540875e-05	0.000742547258780088	BLCA
ENSG00000149925	276.969242446928	1.32578223001628	0.305509611693419	4.33957616805429	1.42757780599297e-05	0.000765997462758513	BLCA
ENSG00000186517	9.22110910684458	3.36318839148996	0.775572698325966	4.33639347897267	1.44839567970447e-05	0.000766994171951156	BLCA
ENSG00000198363	35.0912364722831	1.85626854623534	0.428190975461109	4.33514168353588	1.45666269788381e-05	0.000766994171951156	BLCA
ENSG00000134333	131.25581960565	1.66398318495594	0.38567017825695	4.31452385682598	1.59947261542256e-05	0.000825704882838723	BLCA
ENSG00000172216	7.38849725540796	3.06891306626858	0.711298297886531	4.31452328142383	1.59947678115123e-05	0.000825704882838723	BLCA
ENSG00000109321	2.96595480244471	3.83546319397075	0.889324665599015	4.31278175714077	1.61213235911004e-05	0.000825704882838723	BLCA
ENSG00000117394	32.5784203052047	3.57316657163693	0.830123793334735	4.30437797389588	1.67455559386145e-05	0.000849950109532919	BLCA
ENSG00000132002	39.1964509339893	1.28558021082451	0.299030691811777	4.29915806646934	1.71448166824073e-05	0.000861683104774537	BLCA
ENSG00000144426	33.9140118033349	-0.905726405360923	0.210762294112427	-4.29738350104399	1.72826039828759e-05	0.000861683104774537	BLCA
ENSG00000120738	20.9507466685206	2.74663781599391	0.640028570486347	4.29143001211147	1.77526157314861e-05	0.00087691170030351	BLCA
ENSG00000110934	8.3574665507093	4.10567242440914	0.957121923837233	4.28960231936694	1.78993336057692e-05	0.00087691170030351	BLCA
ENSG00000159399	44.3328304083415	1.87910434104536	0.438818399008598	4.28219132399811	1.85061752824367e-05	0.000898825789148692	BLCA
ENSG00000170345	56.2904760499558	3.03804586392145	0.709864739288701	4.2797531639135	1.87100703550177e-05	0.000900961849403161	BLCA
ENSG00000101160	9.99188392351074	1.78937611778673	0.420726820872637	4.25305929884705	2.10869707689574e-05	0.0010037871974082	BLCA
ENSG00000118705	22.8748531118458	1.65159732496413	0.388442596795437	4.25184400111994	2.12017530158991e-05	0.0010037871974082	BLCA
ENSG00000067057	25.3254541435711	1.8755903615588	0.442555431045435	4.23809138920328	2.25428010783362e-05	0.00105838451062788	BLCA
ENSG00000029153	7.36953030967317	1.96535436365243	0.464512442785343	4.23100477538908	2.32649732169135e-05	0.00108326329838091	BLCA
ENSG00000115307	12.046943817183	1.62905515438569	0.385248249648075	4.22858547929507	2.35165168692995e-05	0.00108600045935765	BLCA
ENSG00000168394	8.45591248562489	2.54003822780567	0.60223470285074	4.21768824642974	2.4681974274012e-05	0.00112468203784409	BLCA
ENSG00000162783	5.1636071712254	2.22082295704958	0.526631183883652	4.21703656185355	2.47533852844635e-05	0.00112468203784409	BLCA
ENSG00000163931	45.5206340943465	1.26933956904082	0.301750099374474	4.20659204975293	2.59250514630716e-05	0.00116849391954356	BLCA
ENSG00000173457	13.7359629613374	1.27089996557227	0.303041327939538	4.1938173060865	2.7429892824322e-05	0.00122374486736097	BLCA
ENSG00000100600	6.23714972618966	1.79683894809221	0.42858042416834	4.19253621202828	2.75853031868731e-05	0.00122374486736097	BLCA
ENSG00000152952	15.1080463042667	2.32156827785513	0.554921576327135	4.1835970646896	2.86932494856431e-05	0.00126295130939151	BLCA
ENSG00000104765	62.0436302260961	1.75352430667223	0.420130636978575	4.1737596650483	2.99613818961387e-05	0.00130854593490578	BLCA
ENSG00000130821	19.2162832517042	1.82554889006777	0.438197272686084	4.16604347826591	3.09931617505231e-05	0.00133765985115363	BLCA
ENSG00000163565	12.0047145951847	2.63015991916194	0.631580346909914	4.16441064391938	3.12157848387051e-05	0.00133765985115363	BLCA
ENSG00000143226	13.7214227115032	4.542942447598	1.09129520419401	4.16289050857989	3.14244074824461e-05	0.00133765985115363	BLCA
ENSG00000105220	85.002528556204	1.3948341954213	0.335153303697843	4.16177963944167	3.15776997166193e-05	0.00133765985115363	BLCA
ENSG00000177606	10.7895424581503	1.90643092214499	0.459794871585938	4.14626399718047	3.37944161914578e-05	0.0014046287665816	BLCA
ENSG00000137161	8.23347267187633	1.90865934814266	0.4603961850046	4.14568888776434	3.38793578057918e-05	0.0014046287665816	BLCA
ENSG00000102879	13.3365372125438	4.18420621761848	1.00933569253269	4.1455050570135	3.39065516959705e-05	0.0014046287665816	BLCA
ENSG00000105223	9.48899906452079	1.49704177872174	0.361444243037294	4.14183323585893	3.44540826832169e-05	0.00141689271414047	BLCA
ENSG00000118849	7.78310831559979	3.92503816375434	0.949580274761338	4.13344534219694	3.57365312260246e-05	0.00145393949628399	BLCA
ENSG00000141526	4.40625588350242	2.913623388469	0.705037035026812	4.13258203997496	3.5871066734731e-05	0.00145393949628399	BLCA
ENSG00000159128	25.9039281709425	1.69813971530365	0.411216738553469	4.1295491065786	3.63475364890452e-05	0.00145939424298944	BLCA
ENSG00000165959	23.8676505758253	-0.950159666397603	0.230149960652043	-4.12843723155844	3.65237110865302e-05	0.00145939424298944	BLCA
ENSG00000102265	9.29594551701322	3.17478323358181	0.77039631440936	4.12097406776384	3.772738944421e-05	0.00149569867839036	BLCA
ENSG00000136235	6.98924249380701	2.69198182480101	0.653522135715581	4.11918996722796	3.80206606492418e-05	0.00149569867839036	BLCA
ENSG00000071054	61.1115001044538	1.07382392480655	0.26076775559382	4.11793215139363	3.82287202144502e-05	0.00149569867839036	BLCA
ENSG00000204388	37.0261560502524	1.84320394140899	0.44786789840125	4.11550805045116	3.86327512216646e-05	0.00150108220953696	BLCA
ENSG00000141480	28.6737401473219	2.29919847465595	0.559244232484305	4.11126005616961	3.93505676949614e-05	0.00151850067392748	BLCA
ENSG00000185650	40.4055708846302	1.46141818741437	0.355875530934035	4.10654304772996	4.01624640918579e-05	0.00153928790947978	BLCA
ENSG00000149418	14.172768670854	1.61303344678102	0.393063747773313	4.10374514545992	4.06515265933249e-05	0.00154750473531617	BLCA
ENSG00000182481	17.2365825600359	1.93710499887574	0.472766053623696	4.09738597775381	4.17841868955831e-05	0.0015799470400652	BLCA
ENSG00000184009	555.005495031752	1.0744359150559	0.262414924491602	4.09441618893246	4.23233472374831e-05	0.00158284076590743	BLCA
ENSG00000028137	6.50869702084971	3.13649436464576	0.766143472630166	4.09387337580283	4.24226048370646e-05	0.00158284076590743	BLCA
ENSG00000124783	12.0760323277273	1.38972692936067	0.339830556532264	4.08947018638309	4.32359634303209e-05	0.00160257511820018	BLCA
ENSG00000065978	165.153577354983	0.861475159686404	0.21092506663461	4.08427112733242	4.42153815743984e-05	0.00162733070512335	BLCA
ENSG00000168461	5.02859100392111	3.09377156207419	0.757888520571948	4.08209318138167	4.46318939848794e-05	0.00162733070512335	BLCA
ENSG00000189334	9.31670495152018	2.28923939268477	0.560899282973072	4.08137336270169	4.47703690617891e-05	0.00162733070512335	BLCA
ENSG00000105438	18.1006936780232	1.24215821488705	0.304961093687573	4.07316946521585	4.63776533769082e-05	0.00167494678926603	BLCA
ENSG00000124155	8.2920826137147	2.12865123933053	0.524621533167579	4.05749879628098	4.96010728336457e-05	0.00176932671070634	BLCA
ENSG00000254087	27.3237326456944	2.31277736412222	0.570012632162111	4.05741422843497	4.96190309356764e-05	0.00176932671070634	BLCA
ENSG00000123329	6.70613415953702	4.33467297651838	1.06905412833581	4.05468054575137	5.02028630592543e-05	0.00177888635519395	BLCA
ENSG00000148926	8.96120466804103	3.804021514524	0.942328687296914	4.03683084873061	5.41781021215772e-05	0.00187838306666311	BLCA
ENSG00000142347	19.4712893184431	4.21154780248643	1.04371377314539	4.03515591232862	5.45660515159597e-05	0.00187838306666311	BLCA
ENSG00000103316	15.271777055237	-1.58379145344345	0.392786611103039	-4.03219307551188	5.52587584552516e-05	0.00187838306666311	BLCA
ENSG00000147454	30.0964448577499	2.29425738879785	0.569129052497211	4.03117250600924	5.54992891263782e-05	0.00187838306666311	BLCA
ENSG00000116285	17.7084530931879	1.99550696070104	0.495080319516897	4.03067316965513	5.56173351462678e-05	0.00187838306666311	BLCA
ENSG00000062716	19.6901336903045	1.7160064909899	0.425775746856687	4.03030586795612	5.57043191911706e-05	0.00187838306666311	BLCA
ENSG00000144320	7.78865696154538	1.90884288310983	0.47362710672295	4.03026527834779	5.57139394878888e-05	0.00187838306666311	BLCA
ENSG00000105185	10.268935228708	1.06707566638703	0.2648262528998	4.02934246398438	5.59330843404196e-05	0.00187838306666311	BLCA
ENSG00000160741	8.24847196708158	1.17116446383719	0.290682691652249	4.02901341383712	5.60114226481012e-05	0.00187838306666311	BLCA
ENSG00000159346	33.5857948177404	1.38771622224208	0.34476270540494	4.02513439094912	5.69427864141066e-05	0.00188848151346593	BLCA
ENSG00000174437	29.9446911785838	1.07048248384	0.265989353438565	4.02453132052615	5.708889621149e-05	0.00188848151346593	BLCA
ENSG00000149257	6.25976879910258	2.04994927675089	0.509482886077573	4.02358809838171	5.73181290029595e-05	0.00188848151346593	BLCA
ENSG00000135655	26.1777679748018	1.31515383129579	0.327309486720861	4.01807428336898	5.86757014913725e-05	0.00192197036164182	BLCA
ENSG00000105699	7.62400689314775	2.31096345158223	0.576727593532768	4.00702771550488	6.14876501625818e-05	0.0020015919060731	BLCA
ENSG00000150867	11.4549431577272	2.2989145960027	0.57390146815673	4.00576531610278	6.18170024239829e-05	0.0020015919060731	BLCA
ENSG00000184730	6.83208075839011	2.63536406071479	0.658894098764967	3.99967774131613	6.34287951869036e-05	0.00204204475476008	BLCA
ENSG00000125730	17.9451551549883	2.34482858085842	0.587133533173002	3.99368874093502	6.50532501563514e-05	0.0020824432464823	BLCA
ENSG00000143870	24.926862046196	1.47810881805391	0.371404417947299	3.97978254061492	6.89783359325705e-05	0.00219561550646386	BLCA
ENSG00000072274	29.731298816728	1.5568655839119	0.391973943498617	3.97185988950155	7.13136616410382e-05	0.00225719758250342	BLCA
ENSG00000197892	63.0848930717081	-0.992103906207473	0.24994524231162	-3.96928502031882	7.20886121782731e-05	0.00226897900006922	BLCA
ENSG00000141562	10.5884227621727	1.20584041932978	0.304595103372128	3.95883061145794	7.53176284687785e-05	0.00235744177107277	BLCA
ENSG00000189159	17.363108093223	1.70867702246263	0.431869331653187	3.9564676100566	7.60661964073747e-05	0.00236771795889033	BLCA
ENSG00000175197	9.87280696706569	1.90042050881207	0.480780285009859	3.95278377268132	7.72472359256634e-05	0.00238028965491607	BLCA
ENSG00000117228	12.9450633198691	2.49973987380887	0.632433437262377	3.9525738623649	7.7315052688967e-05	0.00238028965491607	BLCA
ENSG00000133639	14.7156123781976	1.53932952455735	0.389685964350905	3.9501795429594	7.80925909010227e-05	0.00239116118008892	BLCA
ENSG00000197746	87.2139816606211	1.47386968222887	0.373483576322909	3.94627709400152	7.93757486739419e-05	0.00241731334069724	BLCA
ENSG00000075624	731.694557468767	1.28979724700807	0.326969239911132	3.94470515745953	7.98982246056118e-05	0.00241878961894481	BLCA
ENSG00000172183	4.68531101877727	2.69847614529888	0.684275165431293	3.94355411627142	8.02828645265671e-05	0.00241878961894481	BLCA
ENSG00000143545	62.6347827693194	1.01150104017352	0.257117305631302	3.93400606656938	8.35416731227357e-05	0.00250358397007177	BLCA
ENSG00000006652	16.2410418261694	1.74374011708679	0.444753347752862	3.92069025651437	8.82956939577561e-05	0.00263205259131216	BLCA
ENSG00000168003	13.2117779250948	1.45589178569509	0.372071734242139	3.91293304948453	9.11818209772145e-05	0.00269174883554936	BLCA
ENSG00000145860	3.18188259352706	2.20686708511473	0.564125158416746	3.91201677888015	9.15285509118078e-05	0.00269174883554936	BLCA
ENSG00000204580	10.9664546425057	1.42050045748349	0.363161724619115	3.91148174817517	9.17315897098824e-05	0.00269174883554936	BLCA
ENSG00000082074	26.249411335623	3.16929180984023	0.812223725943637	3.90199363624617	9.54036664303106e-05	0.00277241191664437	BLCA
ENSG00000197142	12.9562367160632	2.0652278515286	0.529373907409812	3.90126491430908	9.56913614526477e-05	0.00277241191664437	BLCA
ENSG00000137845	26.5259738878394	1.3041929067308	0.334357467093142	3.9005945285723	9.5956748978639e-05	0.00277241191664437	BLCA
ENSG00000213676	8.30744740693151	1.37582103698907	0.35288145319462	3.89881934721653	9.66628558204668e-05	0.0027785639270026	BLCA
ENSG00000131236	60.6883095684052	1.03349920502086	0.266118902916352	3.88359937492194	0.000102921438815305	0.00291635126204774	BLCA
ENSG00000166145	17.7239079590576	1.73614315713681	0.447132247350064	3.88284040667183	0.000103243333958232	0.00291635126204774	BLCA
ENSG00000162231	8.32204109685517	1.4338692618058	0.369340874692193	3.88223822505642	0.000103499408211925	0.00291635126204774	BLCA
ENSG00000101336	10.8393563647712	4.4623474572724	1.14944556945816	3.88217378520666	0.000103526846363072	0.00291635126204774	BLCA
ENSG00000188643	9.33955327480908	1.61977410417734	0.418391475369213	3.87143189939029	0.000108197887086455	0.00303277062609495	BLCA
ENSG00000122545	33.8787501232105	1.04113712397032	0.269127392299236	3.86856616517396	0.000109477230569373	0.00304125605340532	BLCA
ENSG00000114353	34.3505968886653	1.09483567870807	0.283024908340798	3.86833683694633	0.000109580223436507	0.00304125605340532	BLCA
ENSG00000076770	7.77577665199615	2.59387782484628	0.671193799668675	3.86457357938454	0.000111283441047507	0.00307338679834145	BLCA
ENSG00000244734	39.1533301604087	4.34240789795403	1.12447200010782	3.86173057002546	0.000112586689248306	0.00309421174256075	BLCA
ENSG00000182890	19.4492019409426	-1.16587342027366	0.302521462831943	-3.8538535724367	0.000116273149803769	0.00317137873730559	BLCA
ENSG00000184588	24.6697383884118	3.07370079366542	0.797673093264907	3.85333392791857	0.000116520305044774	0.00317137873730559	BLCA
ENSG00000170525	38.0148210001178	1.44555747372192	0.375458407370925	3.85011347553555	0.000118063112854488	0.00319792104722205	BLCA
ENSG00000116584	11.4169704947686	1.63792811161118	0.426547839221596	3.83996344841465	0.000123052629730945	0.00331712208566575	BLCA
ENSG00000159388	19.622548175058	2.06941918722793	0.539495371786054	3.83584233610182	0.000125134668190716	0.0033571843837452	BLCA
