gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cancertype
ENSG00000170892,419.930447517539,-2.03852462246705,0.302852485020775,-6.73108104867361,1.68407120714886e-11,1.00750228249905e-09,OV
ENSG00000172243,122.715329858744,-1.98008585667445,0.29434367717321,-6.72712210328626,1.73051520554893e-11,1.01600419724677e-09,OV
ENSG00000188191,1262.44960542663,2.06881592541569,0.30757141187859,6.72629459539085,1.74038033926286e-11,1.01600419724677e-09,OV
ENSG00000143575,317.724947425881,-1.3721424282838,0.204004648154502,-6.72603512075183,1.74348499126996e-11,1.01600419724677e-09,OV
ENSG00000141574,637.960298337816,-3.49408087688165,0.519517048428271,-6.72563275344385,1.74831010346761e-11,1.01600419724677e-09,OV
ENSG00000152270,135.243535596897,-2.62495366039532,0.39030986136424,-6.72530704507537,1.75222551057134e-11,1.01600419724677e-09,OV
ENSG00000170956,51.1125183711567,-3.79137023417946,0.563767635547242,-6.72505833098991,1.75522113409221e-11,1.01600419724677e-09,OV
ENSG00000179094,258.825238365619,-2.19448597312069,0.326338741329294,-6.72456467835159,1.76118176934967e-11,1.01600419724677e-09,OV
ENSG00000054967,132.036762841267,-2.80941024351629,0.418237319306052,-6.71726341441199,1.85169060211363e-11,1.06279521005578e-09,OV
ENSG00000102024,130.679591392056,1.25359530734141,0.186658546539242,6.71598129624275,1.86804755875678e-11,1.06676837105368e-09,OV
ENSG00000115165,757.24073226292,-1.66217943193904,0.247613311711515,-6.7128032029053,1.90920534063663e-11,1.08468013973266e-09,OV
ENSG00000174744,176.967555971865,-1.40522933094211,0.209358025707828,-6.71208723043272,1.91859934506528e-11,1.08468013973266e-09,OV
ENSG00000115758,9229.79836413248,1.66658526231767,0.248537261588495,6.70557505810559,2.00614740182423e-11,1.12110582235142e-09,OV
ENSG00000124491,59466.2294782663,1.79054604817329,0.267074949562798,6.70428301532739,2.02397656592085e-11,1.12110582235142e-09,OV
ENSG00000117400,1063.46148623752,2.03980459303575,0.304272118398508,6.70388270792594,2.02953190206092e-11,1.12110582235142e-09,OV
ENSG00000172375,92.4063378579941,1.76454015287504,0.263220346213839,6.70366169734285,2.03260540887981e-11,1.12110582235142e-09,OV
ENSG00000182885,231.821369690266,-5.64852680972334,0.842806218408973,-6.70204690751627,2.05520035714173e-11,1.1280655552525e-09,OV
ENSG00000138443,320.119896049623,1.47322390368363,0.220203279987344,6.69029046146953,2.22728066661665e-11,1.21661171485191e-09,OV
ENSG00000128266,2094.2881295891,1.92352334518664,0.287915053799848,6.68087104095581,2.37526179980008e-11,1.28829446240033e-09,OV
ENSG00000092531,3769.21937200038,1.37733134250912,0.206179447332183,6.68025528407813,2.38526375108975e-11,1.28829446240033e-09,OV
ENSG00000205038,4614.85703919131,1.5585442663937,0.233322012232838,6.67979952460888,2.39269335017307e-11,1.28829446240033e-09,OV
ENSG00000091409,291.864684476242,1.22191011619659,0.183221806294458,6.6690212312002,2.57515002526525e-11,1.37996309647745e-09,OV
ENSG00000123104,1353.88728576229,1.29074013776631,0.193887137188227,6.65717260301414,2.79145305538634e-11,1.48881885364403e-09,OV
ENSG00000110719,251.761024675412,-2.27505648667223,0.341874277614801,-6.65465826368956,2.83959053248623e-11,1.50738263618882e-09,OV
ENSG00000197956,2599.80185260862,-1.36034534302037,0.204462035333837,-6.65329062580864,2.8661144046668e-11,1.5143530641854e-09,OV
